review_id,rating,num_sentences,v_first,v_last,v_peak,v_trough,a_first,a_last,a_peak,delta_v,arc_type,q_first,q_last,first_sentence,last_sentence
111,5,3,0.5719,0.6696,0.6696,0.0,0.04666666666666667,0.25333333333333335,0.25333333333333335,0.09770000000000001,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Giovanni was an excellent pilot and guide.,I would definitely recommend this tour to anyone!
112,5,2,0.8271,0.6249,0.8271,0.6249,0.15333333333333335,0.04000000000000001,0.15333333333333335,-0.20219999999999994,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,We arrived at 11:30 we were well served by the team it was a great experience I would sugg,Great views also 100% would recommend:)
113,5,4,0.7579,0.4404,0.7579,0.4404,0.03333333333333333,0.020000000000000004,0.23333333333333334,-0.3175,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Excellent views and nice landing.,Price is good
116,5,3,0.5859,0.4574,0.5994,0.4574,0.44000000000000006,0.24000000000000002,0.44000000000000006,-0.1285,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Amazing view and very skilled pilot.,Definitely an experience of a life !
117,5,2,0.8555,0.6249,0.8555,0.6249,0.06666666666666667,0.06,0.06666666666666667,-0.23060000000000003,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Great trip and all service was well taken care of.,Plane views were great and price was extremely reasonable
118,5,3,0.6239,0.0,0.807,0.0,0.6133333333333333,0.22666666666666668,0.6133333333333333,-0.6239,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,Amazing experience!,Would do it again!
119,5,4,0.5244,0.4753,0.5983,0.4753,0.22000000000000003,0.25333333333333335,0.25333333333333335,-0.04909999999999998,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Very nice trip!,"The pilot explains us a lot ,quote nice!"
120,5,2,0.6239,0.2716,0.6239,0.2716,0.6333333333333333,0.09333333333333334,0.6333333333333333,-0.3523,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,It was an amazing experience!,Absolutely recommended to anyone who wants to explore Miami and see the city from above
121,5,2,0.659,0.8395,0.8395,0.659,0.04000000000000001,0.29333333333333333,0.29333333333333333,0.1805,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,That was a very great experience.,"I love it  
Best time ever in Miami 
Jetzt hab ich Hunger für drölf  !!"
123,5,3,0.7897,0.4199,0.7897,0.4199,0.24000000000000002,0.22666666666666668,0.24000000000000002,-0.36979999999999996,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Great experience and really fair price!,Would definately recommend this!
125,1,4,-0.5859,-0.5563,0.4753,-0.5859,0.06,0.04666666666666667,0.11333333333333334,0.02959999999999996,Arc 5: Sustained Dissatisfaction Arc (Q2/Q3 -> Q2/Q3),Q2_Fear,Q3_Disappointment,We got food poisoning the day before the scheduled flight.,So unprofessional and without any human sense.
126,5,2,0.9001,0.6808,0.9001,0.6808,0.07333333333333333,0.45333333333333337,0.45333333333333337,-0.21930000000000005,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"This was a great experience, the best recommendation; definitely coming back.",Seeing the Miami view from the top was amazing
127,5,4,0.4754,0.6369,0.6369,0.4754,0.03333333333333333,0.013333333333333334,0.06,0.16150000000000003,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,The tour was very nice.,Definitely recommend.
130,5,3,0.5719,0.7501,0.7501,0.4404,0.013333333333333334,0.05333333333333334,0.07333333333333333,0.17820000000000003,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Excellent flight.,Very glad me and my friends did this.
131,5,3,0.4927,0.2732,0.4927,-0.3612,0.08000000000000002,0.02666666666666667,0.08000000000000002,-0.21950000000000003,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,The pilot was very professional and made us feel very safe throughout the journey.,Everything was explained well
132,5,2,0.8519,0.0,0.8519,0.0,0.4466666666666667,0.0,0.4466666666666667,-0.8519,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,It was an awesome experience definitely recommend it.,Our flight was smooth and our pilot was really knowledgeable
133,5,3,0.5562,0.765,0.765,0.0,0.26666666666666666,0.04000000000000001,0.26666666666666666,0.20879999999999999,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Our pilot was very polite and a lot of fun!,Thank you for the great tour
134,5,3,0.5962,0.807,0.807,0.4199,0.6133333333333333,0.45333333333333337,0.6133333333333333,0.2108000000000001,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Breathtaking experience!!!,The tour was amazing and the pilot was very friendly.
135,5,4,0.6565,0.9416,0.9416,0.0,0.6333333333333333,0.7066666666666668,0.7066666666666668,0.2851,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Was really an amazing experience!,The staff was very very nice and truly did their best to make this an amazing experience!
136,5,7,0.6249,0.0,0.6369,0.0,0.43333333333333335,0.20666666666666667,0.6266666666666667,-0.6249,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,Awesome experience flying through Miami.,10/10!
137,5,4,0.624,0.0,0.6474,0.0,0.41333333333333333,0.03333333333333333,0.41333333333333333,-0.624,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,Absolutely amazing.,I will do this again.
139,5,2,0.6249,0.0,0.6249,0.0,0.46,0.06666666666666667,0.46,-0.6249,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,Awesome experience very fun.pilot was full of knowledge.,"Flew over the city of Miami , downtown and south beach"
140,5,6,0.7284,0.3612,0.7284,0.3612,0.6266666666666667,0.020000000000000004,0.6266666666666667,-0.3672,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,It’s was AMAZING!!,Thank you guys
142,5,3,0.7683,0.6352,0.7683,0.0,0.25333333333333335,0.24000000000000002,0.25333333333333335,-0.1331,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,This is a very good and funny experience!,I recommend very well this activity!
143,5,2,0.8481,0.474,0.8481,0.474,0.0,0.22666666666666668,0.22666666666666668,-0.3741,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"smooth experience, the pilot was great, customer service was great and accommodating.",I would highly recommend!
145,5,4,0.6249,0.8074,0.8074,0.0,0.4266666666666667,0.04666666666666667,0.4266666666666667,0.1825,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,It was awesome experience.,Enjoy the ride great views of miami.
146,5,4,0.7424,0.7707,0.902,0.7424,0.28,0.2866666666666667,0.33999999999999997,0.028300000000000103,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"Today I flew with my friends, We had such a good time!",The company also is very communicative and was a very easy process to enjoy!
147,1,2,-0.2023,0.4404,0.4404,-0.2023,0.2,0.02666666666666667,0.2,0.6427,Arc 1: Fear-to-Awe Rescued Arc (Q2 -> Q1),Q2_Fear,Q1_Awe,"I don't recommande this company, they charged me too times when i wanted to schedual  for ",better choose another company.
148,5,8,0.7778,0.3612,0.7778,0.0,0.08666666666666667,0.013333333333333334,0.16000000000000003,-0.4166,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"We enjoyed the views very much, our pilot and other staff were very friendly.",Would recommend.
150,5,2,0.8834,0.7717,0.8834,0.7717,0.14666666666666667,0.04666666666666667,0.14666666666666667,-0.11169999999999991,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"For this price it is definitely worth it
You have a super nice view of all of Miami
especi",it is super nice with the sunset
151,5,2,0.6588,0.6369,0.6588,0.6369,0.22000000000000003,0.10666666666666667,0.22000000000000003,-0.02190000000000003,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,It was great!,Went on the 7:30 flight and saw the sunset…would definitely recommend to choose this one.
152,5,4,0.5994,0.3612,0.8481,0.3612,0.020000000000000004,0.06,0.06,-0.23820000000000002,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,A super trip 👍🏽.,🤗 I can only recommend it to take a flight.
153,5,4,0.4199,0.7316,0.8172,0.0,0.24666666666666667,0.04000000000000001,0.24666666666666667,0.31170000000000003,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,30 min flight felt like an hour!,Employees were very nice and helpful
155,5,2,0.765,0.0,0.765,0.0,0.4733333333333334,0.07333333333333333,0.4733333333333334,-0.765,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,"This was amazing, Pilot was nice and showed us the whole downtown.",I will do this again any time I come down to Miami.
157,5,3,0.6249,0.7958,0.7958,0.0,0.05333333333333334,0.09333333333333334,0.09333333333333334,0.17089999999999994,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"Great experience gret pilot, it s really woth it .","I was late to
My appointment but they waited for me really great service"
159,5,4,0.5859,0.4199,0.5859,0.3182,0.4733333333333334,0.21333333333333335,0.4733333333333334,-0.16599999999999998,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,It was amazing to fly over Miami downtown and South Beach.,Thank you!
160,5,4,0.636,0.0,0.636,0.0,0.25333333333333335,0.03333333333333333,0.25333333333333335,-0.636,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,Beautiful views of the beach and downtown skyline!,The pilot was very professional.
161,5,2,0.8176,0.8481,0.8481,0.8176,0.28,0.06,0.28,0.03049999999999997,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"The pilot was amazing, very smooth take off and landing is perfect.",Great views and great comments from the pilots on locations.
162,5,3,0.6588,0.636,0.8832,0.636,0.25333333333333335,0.26666666666666666,0.26666666666666666,-0.022800000000000042,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,This tour was great for our first time !,"The city looks beautiful at night, take a late reservation !"
163,5,3,0.6249,0.5574,0.6249,0.4201,0.020000000000000004,0.05333333333333334,0.05333333333333334,-0.0675,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"Great Experience ever, ever .","Best experience ever ever, don’t miss on this"
164,5,2,0.85,0.3802,0.85,0.3802,0.5666666666666667,0.24000000000000002,0.5666666666666667,-0.4698,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"I was scared at first, this is my first time and I didn’t know what to expect but it was a",I’ll come back for sure!
166,5,3,0.5859,0.742,0.742,0.3612,0.4266666666666667,0.06666666666666667,0.4266666666666667,0.15610000000000002,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,The tour was amazing.,The pilot was very helpful and give really Good informations
168,5,3,0.6114,0.5859,0.6114,0.3612,0.21333333333333335,0.49333333333333335,0.49333333333333335,-0.025500000000000078,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Excellent experience!,We took it on our first day of visiting the city and it was amazing.
169,5,5,0.659,0.2263,0.659,0.0,0.03333333333333333,0.020000000000000004,0.03333333333333333,-0.43270000000000003,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Its really a great experience.,Its worth flying.
170,1,2,-0.1406,0.0,0.0,-0.1406,0.09333333333333334,0.013333333333333334,0.09333333333333334,0.1406,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q2_Fear,Q3_Disappointment,"I booked this tour as a gift long time ago, but the company cancelled the tour..",Very unprofesional.
171,5,2,0.5954,0.875,0.875,0.5954,0.23333333333333334,0.2,0.23333333333333334,0.27959999999999996,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,I HAD SO MUCH FUN!,"I wanted to do something especial with my boyfriend,I loved this experience.they’re super "
172,5,2,0.9061,0.3612,0.9061,0.3612,0.21333333333333335,0.10666666666666667,0.21333333333333335,-0.5448999999999999,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"It was such a great unique experience, I was looking for something unique to do on the wee",I recommend booking with this company if you are looking to see Miami from another perspec
173,1,2,-0.128,-0.3182,-0.128,-0.3182,0.08000000000000002,0.02666666666666667,0.08000000000000002,-0.19019999999999998,Arc 5: Sustained Dissatisfaction Arc (Q2/Q3 -> Q2/Q3),Q2_Fear,Q3_Disappointment,"The cancellation of the tour aside, the conduct of the company was troubling and needs imp",They lack customer service.
174,5,3,0.7249,0.0,0.7249,-0.2921,0.22000000000000003,0.24666666666666667,0.7333333333333334,-0.7249,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,The greatest experience!!!,Sergio was our pilot and he was great!!!!
175,5,5,0.4927,0.5413,0.6369,0.0,0.020000000000000004,0.05333333333333334,0.06,0.04859999999999998,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Very good experience.,The pilot eduardo was extremely friendly and experience.
176,5,2,0.8619,0.6688,0.8619,0.6688,0.6733333333333333,0.24000000000000002,0.6733333333333333,-0.19310000000000005,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Awesome ride to view the beautiful city of Miami from above!!,"Loved it
Would recoomend it to everyone!!"
181,5,3,0.5994,0.0,0.5994,-0.4939,0.04000000000000001,0.03333333333333333,0.06,-0.5994,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,To see how beautiful Miami is.,It's my BF bday.
183,5,2,0.5859,0.6249,0.6249,0.5859,0.4266666666666667,0.48000000000000004,0.48000000000000004,0.039000000000000035,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Amazing views and experience.,"Joel, our pilot, did an awesome job of explaining different parts of Miami."
184,5,2,0.4754,0.5542,0.5542,0.4754,0.05333333333333334,0.07333333333333333,0.07333333333333333,0.07880000000000004,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Joel was our pilot and was extremely nice and patient.,It was a knowledgeable tour and we very much enjoyed ourselves.
185,5,3,0.7184,0.4019,0.7184,0.4019,0.04666666666666667,0.02666666666666667,0.04666666666666667,-0.31650000000000006,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,the tour was great and worth visiting.,Will definitely visit again.
186,5,3,0.886,0.3612,0.886,0.3612,0.03333333333333333,0.013333333333333334,0.06666666666666667,-0.5247999999999999,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"Super nice experience, wonderful view.",We recommend 💯
187,5,3,0.6239,0.8126,0.8126,0.0,0.6133333333333333,0.49333333333333335,0.6133333333333333,0.18869999999999998,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Amazing experience!,"Its my second time flying on a plane, it was awesome to he honest."
189,5,3,0.6249,0.0,0.7717,0.0,0.43333333333333335,0.03333333333333333,0.4466666666666667,-0.6249,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Q1_Awe,Q3_Disappointment,It was a awesome experience.,Gave a first class experience
190,5,4,0.0,0.4019,0.6705,0.0,0.06666666666666667,0.04000000000000001,0.09333333333333334,0.4019,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,We selected the 30 minute tour for sunset (6:30pm).,I will definitely do this again.
191,5,5,0.0,0.8652,0.8652,0.0,0.12666666666666668,0.22666666666666668,0.4466666666666667,0.8652,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,I booked this tour for my son’s 13th birthday because he wants to be a pilot one day.,Best and Beautiful experience!!
192,4,4,0.0,0.0,0.0,0.0,0.03333333333333333,0.24666666666666667,0.25333333333333335,0.0,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q3_Disappointment,30 minuten zijn voorbij gevlogen.,Netjes ontvangen en een zeer aardige piloot!
193,1,4,0.0,-0.3597,0.3117,-0.3597,0.10666666666666667,0.05333333333333334,0.10666666666666667,-0.3597,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q3_Disappointment,"Even due to weather, they wont even do a refund or is able to do a voucher for one year.","Even if it is sprinkling, absolutely no refund."
194,5,5,0.7845,0.5994,0.7845,0.4767,0.45333333333333337,0.013333333333333334,0.46,-0.18509999999999993,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,My friends and I had an amazing experience.,Loved this
196,5,3,0.6369,0.0772,0.6369,0.0772,0.04666666666666667,0.08666666666666667,0.08666666666666667,-0.5597,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,One of my best experiences with my wife.,"If you want to try something different in Miami, i really suggest it."
197,5,3,0.7417,0.4574,0.8553,0.4574,0.26666666666666666,0.24666666666666667,0.26666666666666666,-0.28430000000000005,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Thank you so much Sergio for making our experience so special!,Hopefully we will be back again soon!
198,5,2,0.7346,0.895,0.895,0.7346,0.4266666666666667,0.08666666666666667,0.4266666666666667,0.1604,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,Awesome tour highly recommended.,"Good service, owner and pilot very friendly 
Great experince would do it again"
199,5,3,0.6239,0.6697,0.6697,0.5106,0.7,0.06,0.7,0.04579999999999995,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,This was our first time to take a private tour and it was an amazing experience!,Definitely doing this again and would highly recommend it
200,5,7,0.6239,0.3612,0.7804,0.0,0.6333333333333333,0.03333333333333333,0.6400000000000001,-0.2627,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,We had an amazing experience!,Thank you guys so much
201,5,2,0.9099,0.2716,0.9099,0.2716,0.5133333333333334,0.013333333333333334,0.5133333333333334,-0.6383000000000001,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"One of the best tours in Miami, we had an amazing experience and the pilot was very friend",Highly recommended
202,5,10,0.807,0.4926,0.8689,0.0,0.26,0.21333333333333335,0.26,-0.31440000000000007,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,The customer service and kindness of Meredith was outstanding!,Many thanks!
203,5,7,0.0,0.6989,0.8885,-0.4717,0.26666666666666666,0.29333333333333333,0.4866666666666667,0.6989,Arc 4: Relieved Tranquility Arc (Q2 -> Q4),Neutral,Q1_Awe,We had an incredible experience with Alaska Float Plane Company!,I highly recommend Alaska Float Plane Company and would definitely fly with them again!
204,3,9,0.4215,0.7579,0.7579,0.0,0.05333333333333334,0.09333333333333334,0.14666666666666667,0.33640000000000003,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,"The outfit was really laid-back, which was nice.",Beautiful views of the Talkeetna mountains and it was clear enough to see the Denali.
205,5,3,0.5994,0.3612,0.6249,0.3612,0.06666666666666667,0.07333333333333333,0.07333333333333333,-0.23820000000000002,Arc 2: Sustained Awe & Joy Arc (Q1 -> Q1),Q1_Awe,Q1_Awe,We had a beautiful day to fly out to Caribou Lodge.,i recommend both Alaska Air and a visit to Caribou Lodge.
