user_name,user_location,rating,rating_text,review_title,review_text,trip_type,helpful_votes,published_date,tour_name,has_photo,language,is_english,user_city,user_state,user_country,is_us_domestic,review_word_count,review_char_count,title_word_count,exclamation_count,uppercase_ratio,sentiment_polarity,sentiment_pos,sentiment_neg,safety_assurance,fear_anxiety,thrill_arousal,flow_experience,fear_trans,safety_mention,helicopter_comparison,price_value_mention,coast_mention,canyon_mention,waterfall_mention,wildlife_mention,weather_mention,flight_crew_mention,ground_staff_mention,companion_mention,pilot_mention,staff_service_mention,guide_mention,pilot_service_mention,sentiment_pre_but,sentiment_post_but,has_adversative_conjunction,discourse_shift_pos2neg,discourse_shift_neg2pos,pilot_sentiment,pilot_pos,pilot_neg,weather_sentiment,weather_pos,weather_neg,ground_staff_sentiment,ground_staff_pos,ground_staff_neg,price_value_sentiment,price_value_pos,price_value_neg,scenery_sentiment,scenery_pos,scenery_neg,special_occasion,aircraft_type
M&RJ,Arizona,5,Jun 2019 • Couples,Awesome adventure,"This was an absolutely fantastic experience and I would highly recommend it! The pilot was so nice, accommodating and did anything and everything possible to ensure we were comfortable and had a great experience. Thank you Maui Plane Rides for making our anniversary so special and memorable!",Couples,0,2019-06-07,32_2137_Maui Plane Rides_2025-03-04,1,English,1,,AZ,United States,1,47,292,2,2,0.023972602739726026,0.9796,0.421,0.0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.9796,0.9796,0,0,0,0.9276,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,Airplane
I2374ZErobertk,,5,Aug 2017 • Couples,Outstanding!,"Our pilot was excellent! He provided all kinds of information and views of Denali on a overcast-not so clear day, and we saw everything and more than we had hoped for! We got up close and personal to many peaks, glacier fields, and flows. What a thrill to see the peak from several directions, none of which could be seen from the base or viewing areas. Well worth every cent!",Couples,0,2017-09-09,Talkeetna Air Taxi,0,English,1,,,Unknown,0,70,376,1,3,0.015957446808510637,0.9436,0.216,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0.9436,0.9436,0,0,0,0.5719,1,0,0.7155,1,0,0.0,0,0,0.4588,1,0,0.35775,1,0,0,Airplane
Philip W,"Perth, Australia",5,Jun 2016 • Couples,Absolutely Awesome!,We had perfect weather for our flight with Leanne! She was as delighted with the experience as the passengers because the day was perfect for viewing all Denali has to offer. Having seen the landscape in 3D suddenly all those hours spent in my Geography class made sense. Anyone who travels to Talkeetna should take this flight. It's simply marvellous!!!!,Couples,0,2016-06-17,Talkeetna Air Taxi,1,English,1,Perth,,Australia,0,60,355,2,5,0.028169014084507043,0.9164,0.172,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.9164,0.9164,0,0,0,0.0,0,0,0.5719,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
Ken G,"Daphne, AL",5,Mar 2018 • Friends,A wonderful flight.,"We had a great flight. Our pilot, Eric , did a great job of showing the beautiful scenery. I would highly recommend this trip, if you really want to see the real Hawaii.",Friends,0,2018-03-25, TripadvisorReviewScraper,0,English,1,Daphne,AL,United States,1,33,169,3,0,0.029585798816568046,0.9476,0.407,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.9476,0.9476,0,0,0,0.8402,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.8402,1,0,0,Other/Unspecified
samhutchinson2016,,5,Oct 2023,Bucket list item: Check!,My girlfriend gifted me a tour of Mt Hood for my birthday as a surprise. The two of us went up and the pilot was more than happy to talk aviation with a civilian enthusiast like me.,Unknown,0,2024-04-24,20-459_Envi Adventures_2025-02-27,0,English,1,,,Unknown,0,37,181,4,0,0.022099447513812154,0.8773,0.27,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.8773,0.8773,0,0,0,0.8393,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,Other/Unspecified
Holly N,"Bozeman, Montana, United States",5,Mar 2016 • Couples,Must do while in Kauai!,"Writing this review on behalf of my parents. We sent them there for 40 year anniversary this past Spring. I researched scenic flights for hours and this company shined through all the rest. Reviews were spectacular and the price was much cheaper than helicopter rides. My dad gets motion sickness but had no trouble at all on this private chartered flight. The owner actually took them around the island and he was extremely informative and polite. My parents had a blast. When I called from the mainland, they were so accommodating and helpful. They did not have any other clients flying on the day that we wanted but did a flight just for my parents. Don't cheat yourself out of this very special treat, it's once in a lifetime folks! Book it and you won't think twice or regret for one second!",Couples,0,2016-10-21,Wings Over Kauai Air Tour,0,English,1,Bozeman,MT,United States,1,142,796,5,2,0.016331658291457288,0.7787,0.102,0.064,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.7787,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,1,Airplane
Gary S,"Eagle River, AK",5,Jun 2014 • Family,Amazing flightseeing expeience,"Tremendous  flight on a prefect day!!  This is the second time in several years that we have done this flight seeing trip with TAT since we live in Alaska.  This time with our grandsons who enjoyed the trip especially landing on the glacier where they enjoyed make snowballs.  This is definitely a must do for a trip to Alaska.  The scenery and the views from the plane were exceptional, many glaciers close up and shear mountain peaks.  Some of the planes are a little tricky to get in an out of with my bad knee but it worked.  We had a group of 7 and we filled the whole plane.   The TAT staff and pilots are all very friendly and helpful. They do provide boots to where for the snow on the glacier. A camera with a zoom lens is a must but you don't have room for camera bags or backpacks on the planes.
  I think flying from Talkeetna is the best option, it is the closet to Denali Mt.  If you are short on time you could fly with an other companies from Anchorage but cost is higher and time near Denali would be limited.  Since weather is always a factor I always try to schedule my flight seeing on the way up to Denali park in case weather cancels the flight then maybe I can reschedule on the way back",Family,0,2014-08-12,Talkeetna Air Taxi,0,English,1,Eagle River,AK,United States,1,233,1210,3,2,0.023966942148760332,0.9457,0.089,0.034,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0.725,0.9175,1,0,0,0.762,1,0,-0.2263,0,1,0.762,1,0,-0.3291,0,1,0.255,1,0,0,Airplane
gazza53255060,"Sydney, Australia",5,Sep 2011 • Couples,Great flight,"We had booked a grand tour with glacier landing a few months before we travelled. Unfortunately when we arrived in Talkeetna for our flight the weather was not the best. However we were very impressed with K2 Aviation, they explained the situation to us and we were given a choice of taking a different trip as no glacier landings were possible. We decided to fly as we preferred to see something then not go at all. We were refunded the difference between our tours without even asking and our refund was waiting for us when we returned from our flight. We were asked to wait until it was clear to fly. Our pilot was Chuck and he did a fabulous job, we were so glad we waited and went on the 2 hour flight, the snow capped mountains and glaciers were amazing, we even got a glimpse of Mt. Mckinley. This company is very professional and obviously concerned for the safety of their passengers. They do their best to provide you with the best flight possible to suit the weather conditions.",Couples,0,2012-08-01,K2 Aviation,0,English,1,Sydney,,Australia,0,181,989,2,0,0.015166835187057633,0.8464,0.115,0.074,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,-0.4153,0.98,1,0,1,0.9015,1,0,0.18000000000000002,1,0,0.0,0,0,0.0,0,0,0.5515666666666666,1,0,0,Other/Unspecified
Chan B,"Miami, FL",5,Aug 2022 • Family,Must Do,Incredible experience. Breathtaking views. A Miami bucket list activity got sure. Super friendly guide/pilot made it that much more memorable,Family,0,2022-08-08,12-392_Eagles AirLine_attraction_review_2025-02-27,1,English,1,Miami,FL,United States,1,20,141,2,0,0.03546099290780142,0.9081,0.453,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0.9081,0.9081,0,0,0,0.7964,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0.4588,1,0,1,Airplane
mrschiefopd,missouri,5,Sep 2012 • Couples,Absolute must do in Kauai,"My husband and I booked this tour separately while on the cruise ship ""Pride of America.""  Ellen responded quickly to each email.  We were met at the ABC store right outside the pier and driven at no additional cost to the airport.  This particular day four of us flew with Josh in the larger plane.  Two additional people flew with Bruce in the smaller plane.  The larger plane could have accomodated all of us.  However, Ellen and the staff wanted everyone to have the best possible seats to view everything.  Josh did an awesome job narrating everything we saw.  It really helped that we had driven the coast the day before in a rental car, so we had a better idea of what we were seeing.  In addition, Josh made a couple of extra passes, so we were able to get a closer shot with our cameras.  I was amazed at how smooth the flight was, particularly the take-off and landing.  When we landed, we were ready to pay and do it again.  When we returned to the cruise ship, we met several other people who flew with Wings Over Kauai.  Everyone agreed this was the best tour we could have possibly done.  We always try to book privately and not through the cruiseline.  It helps the independent small business owner.  This company goes above and beyond when it comes to customer service.  We will definitely do this tour again when we return to Kauai.  If you cruise on Norwegian's Pride of America, rent a car the first day in port and drive the island. (We started driving at 8:30 a.m. and returned the car at 8:00 p.m. and saw the entire island.) Fly with Wings Over Kauai on the second day, since day two is a shorter length of time.  Thanks Ellen, Bruce, and Josh for making this adventure the best anyone could hope for.",Couples,0,2012-09-26,Wings Over Kauai Air Tour,0,English,1,,MO,United States,1,316,1724,5,0,0.026102088167053363,0.9915,0.136,0.011,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0.0516,0.9914,1,0,0,0.4561,1,0,0.0,0,0,0.6369,1,0,-0.296,0,1,0.36615000000000003,1,0,0,Airplane
JoJonstar,North Carolina,5,May 2015 • Couples,Wish I could go again!,"We arrived today at Wings Over Kauai Air to be greeted by Mary, nice young lady.   She told us everything we needed to know about the in's and out's of the Trip ... then she ask for payment. How unusal in this day and time, my husband made these reservations weeks ago and Wings didn't even ask for partial much less full payment.  
While we are meeting Josh our Pilot Mary is outside cleaning our headset, windows to see better and putting drinks in the plane for us. 
We get on board and Josh takes off. Excellent commentary on everything we were seeing. Josh was well spoken,  We would ask questions and He would have the answer.  Josh had excellent knowledge of this beautiful island that we flew over.  Beautiful weather, great flight, Thank you Guys!",Couples,0,2015-05-17,Wings Over Kauai Air Tour,0,English,1,,NC,United States,1,136,756,5,1,0.031746031746031744,0.9858,0.206,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0.9858,0.9858,0,0,0,0.4404,1,0,0.8885,1,0,0.0,0,0,0.0,0,0,0.8528,1,0,0,Airplane
Shwetha K,"Bengaluru, India",5,Sep 2016 • Couples,Wonderful experience-Denali flight seeing along with glacier landing,"Excellent knowledge of our pilot about the mountains and glaciers.
It was spectacular sight flying above the glaciers.The tour was worth the money.",Couples,0,2016-09-05,K2 Aviation,0,English,1,Bengaluru,,India,0,23,147,8,0,0.02040816326530612,0.6808,0.211,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.6808,0.6808,0,0,0,0.5719,1,0,0.0,0,0,0.0,0,0,0.2263,1,0,0.5719,1,0,0,Other/Unspecified
Tony I,"Houston, TX",5,Mar 2015 • Family,There is no better way to see the canyon!,"OK, well, maybe a better way is to hike down to the bottom, or use a hang glider.  But for most of us, this is THE best way to go.  We rode in a 9-passenger plane for nearly an hour, at about 8,000 feed.  Everybody had a large window, and the canyon still completely filled the view.  The audio commentary wasn't much to listen to, just a bit of trivia and history.  But the flight was well worth the ticket price...and it was far less than you'll pay for any other airline ticket!  We will definitely do this again if we ever make it back to the Grand Canyon.",Family,0,2015-03-18,8 -690_Grand Canyon Scenic Airlines_2025-02-27,0,English,1,Houston,TX,United States,1,109,560,9,1,0.023214285714285715,0.9716,0.2,0.01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7865,0.9609,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.6124,1,0,0.3454,1,0,0,Airplane
LovesToTravel27_10,"Bala Cynwyd, PA",5,Sep 2019,So glad we did this!,"We booked this tour through our cruise ship at the last minute and we re all so glad we did.  We were nervous about being on a small plane, but the pilot was reassuring and we did something we will probably never get a chance to do again.  Thrilling!  It was worth the money.",Unknown,0,2019-09-16,17-653-Taquan Air Tours_attraction_review_2025-02-27,0,English,1,Bala Cynwyd,PA,United States,1,54,275,5,1,0.014545454545454545,0.8783,0.205,0.059,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.4149,0.8493,1,0,0,0.224,1,0,0.0,0,0,0.0,0,0,0.2263,1,0,0.0,0,0,0,Airplane
Patricia S,"Napili-Honokowai, HI",5,Jan 2019 • Couples,Once in a lifetime trip,"Eric’s “Maui Plane Rides” fulfilled a bucket wish list, once in a lifetime trip. Eric was professional, courteous and a wonderful guide.  We saw Maui’s  beautiful north shore and the West Maui mountains, the dramatic cliffs of Molokai,  the shoreline of Lanai, circled Molokini and Haleakala,  then on to the  majestic waterfalls near Hana....my brief description of our trip just doesn’t do it justice, it was awesome.  We felt that making our trip memorable was Eric’s number one praiority. 
Eric, thank  you for amazing day that we will always remember",Couples,0,2019-01-25,32_2137_Maui Plane Rides_2025-03-04,1,English,1,Napili-Honokowai,HI,United States,1,90,555,5,0,0.03063063063063063,0.9842,0.29,0.0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0.9842,0.9842,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.5994,1,0,0,Airplane
Sara M,"Tierra Verde, FL",5,Aug 2016 • Couples,Must Do!!!,"We had a wonderful flight over Denali National Park and to the glacier.  Our weather was perfect, few clouds and no fog.  We landed on the glacier and 2 members of our flight had a wedding ceremony officiated by our pilot.  I highly recommend this excursion!  I was in awe of the beautiful mountains, glacier, and the sights of Talkeetna and the rivers from the plane.",Couples,0,2016-09-15,Talkeetna Air Taxi,0,English,1,Tierra Verde,FL,United States,1,66,368,2,1,0.024456521739130436,0.9214,0.198,0.03,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0.9214,0.9214,0,0,0,0.0,0,0,0.3612,1,0,0.0,0,0,0.0,0,0,0.39043333333333335,1,0,0,Airplane
kgsmem,,5,Jun 2018 • Friends,Flight to Denali and Glazier Landing.,The flight was wonderful.  It was a beautiful clear day.  The pilot showed up several points of interest.  The Glazier Landing was very smooth.  I would recommend to friends.,Friends,0,2018-06-11,Talkeetna Air Taxi,0,English,1,,,Unknown,0,29,174,6,0,0.040229885057471264,0.9588,0.476,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0.9588,0.9588,0,0,0,0.4588,1,0,0.7579,1,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Airplane
May-lonne,Las Vegas,5,Jul 2018 • Family,Amazing Experience.  Great for kids.,"Our pilot, Kevin, flew the smoothest flight of my life.  I’ve been a frequent flier on commercial and private jets for 20 years and this was the best flight I’ve ever been on.

The scenery was breathtaking and the glacier landing was amazing.

I was so nervous about this flight....but I had no reason to be.  Completely safe and under control the entire time.

My 3 year old loved it!  She won’t stop talking about it...

What a great experience for the whole family.

Don’t miss this.",Family,0,2018-07-06,K2 Aviation,1,English,1,Las Vegas,,Unknown,0,87,486,5,1,0.024691358024691357,0.9523,0.219,0.082,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0.8627,0.9018,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.7783,1,0,0,Other/Unspecified
Clark R,,5,May 2021 • Family,Highly recommend,"Incredible trip, organization, pilot, and memories.  Highly recommend K2.  Did the grand Denali tour and the trip was a big success.",Family,0,2021-05-30,K2 Aviation,0,English,1,,,Unknown,0,21,132,2,0,0.03787878787878788,0.8588,0.358,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.8588,0.8588,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,Other/Unspecified
Ebba M,,5,Nov 2022,A Must!,"This truly was the highlight of our time in the Grand Canyon. No we can confidently say ""We have seen the Grand Canyon""! Worth every dollar! 

We had originally booked for Wednesday afternoon, but the trip was cancelled due to heavy winds. This made us feel very safe, as we were slightly concerned in the morning.. Our tour was rescheduled for the next morning. Great service",Unknown,0,2022-11-27,"9-691_45-minute Helicopter Flight Over the Grand Canyon from Tusayan, Arizona_attraction_product_review_2025-02-27",0,English,1,,,Unknown,0,66,376,2,2,0.034574468085106384,0.9483,0.265,0.05,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.9285,0.8569,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.2263,1,0,0.7034,1,0,1,Helicopter
Dan B,"Naples, FL",5,Jul 2020,5 Star experience ALL THE WAY,"This is one of the top 3 tourist activities I have ever done.  The entire flight and landing was so memorable.  The pilot was engaging.  The sites were incredible.  Landing on a glacier next to Denali was unforgettable.  Even Ernie, who was our driver from our hotel, was amazing.  This is a MUST DO while in Talkeetna;  spare no expense, it is worth every penny.",Unknown,0,2020-07-25,5 -Denali Experience Flightseeing Tour from Talkeetna_2025-02-27,0,English,1,Naples,FL,United States,1,65,363,6,0,0.046831955922865015,0.7717,0.145,0.032,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.7717,0.7717,0,0,0,0.34,1,0,0.0,0,0,0.0,0,0,-0.0772,0,1,0.0,0,0,0,Airplane
